codigo_ibge,ano,familias_beneficiarias,valor_total,valor_medio,valor_por_familia
353410,2024,276,2241022.0,678.88,675.59
353420,2024,191,1612074.0,705.0,703.78
353430,2024,1368,10971339.0,672.48,668.39
353440,2024,46241,376128147.0,680.28,677.69
353450,2024,136,1008374.0,617.43,615.1
353460,2024,1115,8550418.0,643.25,638.72
353470,2024,4831,38974093.0,677.96,672.35
353475,2024,496,3528377.0,594.78,592.26
353480,2024,882,7192733.0,683.81,679.17
353490,2024,611,5012884.0,689.87,683.31
353500,2024,671,5322417.0,663.14,660.89
353510,2024,451,3568736.0,661.48,658.79
353520,2024,400,3078568.0,643.43,640.48
353530,2024,1614,12959324.0,672.56,668.99
353540,2024,1380,11503069.0,698.38,694.72
353550,2024,3560,28483716.0,669.85,666.87
353560,2024,1228,9762452.0,664.02,662.4
353570,2024,229,1724062.0,626.8,626.8
353580,2024,1498,12017115.0,670.07,668.34
353590,2024,317,2596942.0,684.26,683.53
353600,2024,718,5529822.0,650.66,641.57
353610,2024,375,2976518.0,665.11,661.43
353620,2024,1294,10483600.0,678.07,674.91
353625,2024,214,1608427.0,626.15,625.67
353630,2024,1017,8236342.0,676.07,674.7
353640,2024,757,6208918.0,687.63,683.5
353650,2024,3864,30667259.0,663.79,661.48
353657,2024,141,1163299.0,689.81,686.16
353660,2024,752,6045232.0,670.82,669.35
353670,2024,2216,17195762.0,649.95,646.66
353680,2024,361,2984949.0,693.69,688.65
353690,2024,88,689090.0,654.84,654.84
353700,2024,1134,9100324.0,672.31,669.03
353710,2024,1632,12951059.0,663.71,661.12
353715,2024,144,1141379.0,661.4,660.26
353720,2024,1066,8718655.0,683.91,681.88
353730,2024,3284,26801449.0,682.82,680.03
353740,2024,1279,10192155.0,666.03,664.2
353750,2024,348,2645577.0,636.68,633.96
353760,2024,7109,57428020.0,679.71,673.15
353770,2024,142,1114168.0,666.73,655.1
353780,2024,4654,37699332.0,677.42,675.1
353790,2024,1057,8300870.0,660.78,654.4
353800,2024,11619,94979373.0,684.54,681.03
353810,2024,597,4714326.0,657.87,657.77
353820,2024,714,5746187.0,672.9,670.31
353830,2024,316,2487059.0,657.43,654.85
353850,2024,810,6428810.0,669.4,660.84
353860,2024,1677,13291118.0,660.39,660.19
353870,2024,14951,116225786.0,651.97,647.62
353880,2024,1764,14249748.0,681.94,673.09
353890,2024,1681,13318944.0,660.61,660.31
353900,2024,289,2341581.0,683.18,675.35
353910,2024,1962,16365064.0,696.45,695.07
353920,2024,830,6479325.0,655.83,650.15
353930,2024,2782,22787513.0,685.64,682.43
353940,2024,536,4149764.0,647.47,645.33
353950,2024,1957,15676709.0,671.62,667.65
353960,2024,246,1766597.0,606.41,598.63
353970,2024,412,3376124.0,684.57,683.09
353980,2024,10242,82630135.0,676.03,672.23
353990,2024,415,3349736.0,674.44,672.76
354000,2024,857,6663220.0,652.65,648.0
354010,2024,219,1766691.0,673.54,672.52
354020,2024,2278,17854000.0,659.26,652.79
354025,2024,274,2190429.0,676.97,665.39
354030,2024,142,1139257.0,668.95,665.84
354040,2024,327,2500309.0,637.9,636.28
354050,2024,526,4297030.0,682.44,681.37
354060,2024,2350,18933581.0,675.5,671.43
354070,2024,1755,13414540.0,639.96,636.72
354075,2024,1800,14817122.0,687.69,685.7
354080,2024,688,5463753.0,677.13,661.97
354085,2024,220,1750960.0,665.74,664.7
354090,2024,1106,8813610.0,669.82,663.73
354100,2024,17144,143518448.0,701.81,697.65
354105,2024,521,4195664.0,671.57,670.6
354110,2024,217,1692740.0,651.58,650.29
354120,2024,608,4828537.0,661.71,661.35
354130,2024,2446,19503229.0,666.19,664.55
354140,2024,9683,77405280.0,669.1,666.12
354150,2024,1373,10644096.0,647.52,646.04
354160,2024,1825,15026001.0,687.68,686.31
354165,2024,370,3044293.0,686.86,685.3
354170,2024,962,7596205.0,659.64,658.21
354180,2024,200,1470840.0,619.51,613.69
354190,2024,782,6425296.0,685.96,684.56
354200,2024,509,4076911.0,671.21,667.68
354210,2024,534,4336279.0,679.8,676.0
354220,2024,1658,12942968.0,651.5,650.29
354230,2024,487,3992617.0,685.39,683.19
354240,2024,887,7030812.0,661.31,660.95
354250,2024,271,2220838.0,684.87,683.25
354260,2024,5132,41568267.0,679.72,674.99
354270,2024,559,4603072.0,688.69,686.82
354280,2024,504,3919735.0,650.01,647.62
354290,2024,658,5273087.0,671.09,667.61
354300,2024,2524,20086855.0,666.8,663.28
354310,2024,462,3825695.0,694.36,690.47
354320,2024,377,2975033.0,658.87,657.52
354323,2024,165,1357999.0,685.42,685.43
354325,2024,378,2833338.0,628.74,624.97
354330,2024,5257,41446759.0,659.82,656.9
354340,2024,24897,199121269.0,676.57,666.12
354350,2024,812,6308941.0,649.89,647.55
354360,2024,269,2207768.0,684.36,683.94
354370,2024,609,4980642.0,685.23,681.42
354380,2024,193,1484622.0,645.61,638.92
354390,2024,7531,58770610.0,659.66,649.89
354400,2024,745,5843288.0,664.82,653.37
354410,2024,3962,31672972.0,668.97,666.22
354420,2024,709,5504158.0,649.78,646.88
354425,2024,1531,12158785.0,665.4,661.62
354430,2024,902,7357511.0,681.33,679.37
354440,2024,202,1629886.0,676.72,672.84
354450,2024,172,1404651.0,679.59,679.59
354460,2024,306,2375706.0,653.07,646.25
354470,2024,139,1016145.0,608.72,608.72
354480,2024,593,4640102.0,655.84,651.62
354490,2024,406,3286440.0,677.15,673.48
354500,2024,1269,10602348.0,699.07,696.25
354510,2024,359,2680800.0,630.87,621.72
354515,2024,130,993652.0,637.95,635.52
354520,2024,4520,37022357.0,688.54,682.72
354530,2024,3148,25166933.0,666.78,666.21
354540,2024,605,4761878.0,664.05,656.04
354550,2024,308,2482493.0,672.4,672.06
354560,2024,731,5774546.0,659.04,658.21
354570,2024,115,820842.0,598.42,597.32
354580,2024,4618,37432013.0,679.89,675.45
354600,2024,1142,9155021.0,669.18,667.84
354610,2024,138,1088047.0,659.57,656.42
354620,2024,206,1663234.0,673.16,673.16
354625,2024,93,687660.0,618.62,614.1
354630,2024,1664,13395967.0,678.0,670.55
354640,2024,2168,17033699.0,665.52,654.33
354650,2024,361,2970254.0,686.85,686.22
354660,2024,1111,8657197.0,653.97,648.59
354670,2024,565,4292168.0,633.82,632.35
354680,2024,4144,33549580.0,680.63,674.74
354690,2024,248,1982940.0,667.65,665.35
354700,2024,447,3681566.0,687.0,686.25
354710,2024,201,1608075.0,666.96,666.42
354720,2024,74,567836.0,642.32,642.32
354730,2024,7220,57819303.0,668.94,667.25
354740,2024,54,395774.0,616.93,614.8
354750,2024,1083,8671557.0,672.3,667.33
354760,2024,1138,8905097.0,660.42,651.8
354765,2024,60,462010.0,641.04,639.16
354770,2024,1340,10801811.0,672.6,671.63
354780,2024,38120,302421892.0,665.95,661.1
354790,2024,527,4343134.0,688.29,686.87
354800,2024,1373,10843631.0,659.78,657.96
354805,2024,639,4960323.0,653.7,647.09
354810,2024,228,1943829.0,714.1,708.9
354820,2024,414,3103561.0,624.69,623.95
354830,2024,186,1457474.0,653.87,652.99
354840,2024,307,2418099.0,658.56,656.94
354850,2024,15096,122568901.0,678.41,676.53
354860,2024,658,5168098.0,656.15,654.73
354870,2024,41776,330148434.0,663.22,658.48
354880,2024,2427,18660228.0,641.33,640.7
354890,2024,10334,83080455.0,673.66,669.78
354900,2024,154,1194691.0,645.78,645.78
354910,2024,2481,20259467.0,682.2,680.34
354920,2024,92,682729.0,617.13,617.13
354925,2024,64,496397.0,650.58,650.58
354930,2024,110,889378.0,674.82,672.82
354940,2024,1756,14083868.0,677.43,668.11
354950,2024,888,7301674.0,685.48,685.15
354960,2024,404,3310903.0,683.24,682.96
354970,2024,2950,24085369.0,684.07,680.41
354980,2024,19738,157158921.0,666.34,663.29
354990,2024,39503,311842037.0,660.81,657.69
354995,2024,1790,14458042.0,673.43,673.14
355000,2024,775,6173667.0,667.27,663.98
355010,2024,1803,14589737.0,675.36,674.2
355020,2024,1818,14298582.0,658.13,655.43
355030,2024,702256,5624774355.0,673.69,667.4
355040,2024,2080,16764711.0,676.2,671.33
355050,2024,510,4103168.0,673.91,670.97
355060,2024,3750,29849746.0,669.86,663.3
355070,2024,5722,45729030.0,669.43,665.94
355080,2024,302,2449446.0,687.37,676.46
355090,2024,770,6111458.0,665.81,660.66
355100,2024,23452,195348745.0,698.74,694.05
355110,2024,278,2160366.0,655.69,648.62
355120,2024,310,2487336.0,668.75,668.19
355130,2024,306,2477615.0,676.24,675.51
355140,2024,1496,11759254.0,658.22,654.71
355150,2024,2762,22460369.0,678.89,677.6
355160,2024,995,7930289.0,666.9,664.33
355170,2024,6391,51465421.0,677.72,670.93
355180,2024,1725,14252137.0,689.17,688.37
355190,2024,924,7393591.0,670.04,666.9
355200,2024,587,4844591.0,692.72,688.25
355210,2024,1613,13127249.0,681.42,678.36
355220,2024,33404,267085020.0,672.92,666.21
355230,2024,389,3090027.0,665.14,662.02
355240,2024,14487,117985683.0,680.05,678.67
355250,2024,25242,206502900.0,684.73,681.73
355255,2024,197,1527195.0,645.43,644.89
355260,2024,671,5254485.0,655.68,652.21
355270,2024,653,5260665.0,688.36,670.98
355280,2024,17761,140454462.0,662.41,658.75
355290,2024,503,4020021.0,667.12,666.69
355300,2024,780,6296918.0,682.46,673.03
355310,2024,415,3348455.0,683.76,672.56
355320,2024,237,1798167.0,639.31,633.0
355330,2024,1590,12997097.0,682.42,680.78
355340,2024,1676,13544653.0,675.68,673.49
355350,2024,825,6869669.0,695.52,693.55
355360,2024,714,5375981.0,627.64,627.05
355365,2024,95,752201.0,660.05,660.05
355370,2024,3316,26745965.0,676.7,672.05
355380,2024,1406,10838829.0,644.82,642.21
355385,2024,806,6389260.0,661.15,660.39
355390,2024,401,3135684.0,653.0,651.36
355395,2024,754,6004079.0,668.01,663.36
355400,2024,6207,50305317.0,681.4,675.45
355410,2024,12493,102344806.0,690.11,682.52
355420,2024,313,2583370.0,692.41,687.66
355430,2024,1912,15395074.0,677.58,670.96
355440,2024,258,2025478.0,660.68,655.1
355450,2024,1521,11919963.0,654.91,652.76
355460,2024,238,1889142.0,672.54,661.56
355465,2024,273,2151296.0,659.17,657.39
355470,2024,410,3365912.0,686.86,683.21
355475,2024,149,1180026.0,661.18,661.18
355480,2024,2462,20205602.0,689.87,683.54
355490,2024,286,2361350.0,689.25,688.85
355495,2024,377,2984434.0,661.73,659.69
355500,2024,3054,23712179.0,654.49,646.95
355510,2024,622,4844126.0,648.88,648.35
355520,2024,77,613577.0,663.88,662.42
355530,2024,82,660169.0,673.68,668.21
355535,2024,302,2328949.0,647.97,643.2
355540,2024,9091,73897684.0,680.75,677.28
355550,2024,379,3025112.0,668.9,665.43
355560,2024,286,2196505.0,644.55,641.02
355570,2024,105,922099.0,733.59,731.91
355580,2024,279,2122487.0,633.86,632.69
355590,2024,79,656917.0,692.94,691.49
355600,2024,423,3165164.0,636.5,623.05
355610,2024,747,5729130.0,640.26,638.83
355620,2024,2951,24160803.0,683.9,682.28
355630,2024,1511,12496780.0,689.47,689.39
355635,2024,494,3960936.0,674.32,668.14
355640,2024,1596,13553042.0,711.32,707.65
355645,2024,1562,12760753.0,684.61,680.61
355650,2024,5065,40613305.0,669.66,668.24
355660,2024,311,2531106.0,685.35,678.62
355670,2024,2286,18121213.0,660.75,660.55
355680,2024,506,4206733.0,696.39,692.31
355690,2024,250,2211869.0,737.36,736.31
355695,2024,61,454744.0,624.55,624.55
355700,2024,5761,46923496.0,689.93,678.76
355710,2024,4023,31353544.0,655.49,649.41
355715,2024,140,1115988.0,666.35,663.13
355720,2024,883,7090179.0,675.68,668.66
355730,2024,533,4348858.0,686.47,679.76
410010,2024,501,4040367.0,672.6,672.39
410020,2024,546,4398770.0,671.54,670.72
410030,2024,1084,8963220.0,693.29,688.83
410040,2024,6719,54722846.0,683.08,678.75
410045,2024,292,2255431.0,646.03,643.02
410050,2024,737,5783164.0,654.72,654.04
410060,2024,1114,9204769.0,689.04,688.99
410070,2024,765,5864081.0,640.11,638.83
410080,2024,655,5438762.0,692.97,691.66
410090,2024,527,4371063.0,693.49,691.26
410100,2024,462,3576481.0,651.65,645.22
410105,2024,225,1836660.0,681.87,681.38
410110,2024,1508,12940422.0,716.08,716.08
410115,2024,163,1204639.0,616.88,615.58
410120,2024,2316,18870053.0,681.79,678.97
410130,2024,944,7546839.0,666.45,666.09
410140,2024,6261,50560438.0,677.14,672.88
410150,2024,4575,36538129.0,669.06,665.65
410160,2024,1547,12570814.0,678.11,677.17
410165,2024,352,2726451.0,644.29,644.29
410170,2024,787,6164456.0,656.05,652.49
410180,2024,7624,60885009.0,670.42,665.67
410185,2024,188,1441419.0,639.88,639.88
410190,2024,730,5159814.0,595.3,588.9
410200,2024,1459,11446411.0,657.56,653.75
410210,2024,1050,8269464.0,662.58,656.49
410220,2024,209,1634482.0,655.07,651.94
410230,2024,908,7272108.0,668.44,667.13
410240,2024,1458,11998667.0,691.79,685.41
410250,2024,893,6942425.0,654.4,647.19
410260,2024,851,6909560.0,677.28,676.41
410270,2024,223,1783999.0,669.14,667.2
410275,2024,256,2081567.0,678.72,677.82
410280,2024,949,7679161.0,677.84,674.53
410290,2024,1612,13001590.0,673.14,672.18
410300,2024,336,2632167.0,652.79,651.82
410302,2024,118,902678.0,642.6,638.62
410304,2024,868,6613482.0,637.67,634.64
410305,2024,918,7423939.0,679.9,673.48
410310,2024,1708,14134369.0,690.05,689.61
410315,2024,288,2252103.0,656.0,650.29
410320,2024,226,1702143.0,638.33,628.49
410322,2024,159,1136211.0,597.05,595.22
410330,2024,468,3542677.0,635.48,630.91
410335,2024,321,2412831.0,628.62,626.45
410337,2024,244,1877655.0,641.93,640.38
410340,2024,160,1199128.0,626.98,625.62
410345,2024,1057,8515556.0,677.25,671.52
410347,2024,255,1979879.0,646.2,646.2
410350,2024,702,5604994.0,669.38,664.97
410360,2024,1466,11757338.0,671.79,668.16
410370,2024,5121,40479775.0,660.66,658.72
410380,2024,541,4212026.0,651.35,649.06
410390,2024,1200,9648142.0,672.03,670.1
410395,2024,415,3478089.0,701.43,697.84
410400,2024,3502,28405578.0,676.22,675.95
410405,2024,368,2948814.0,668.74,667.84
410410,2024,1073,8925511.0,696.45,693.17
410420,2024,6310,50989985.0,675.17,673.29
410425,2024,1700,13676837.0,673.82,670.26
410430,2024,5338,42677191.0,667.49,666.25
410440,2024,1643,13171026.0,668.72,667.94
410442,2024,1166,8709150.0,625.15,622.45
410445,2024,634,5183112.0,687.17,681.45
410450,2024,658,5258660.0,667.97,665.43
410460,2024,1239,9772006.0,660.42,657.18
410465,2024,1174,9503760.0,680.45,674.72
410470,2024,964,8361085.0,722.97,722.6
410480,2024,12832,102470712.0,667.16,665.45
410490,2024,6360,52409571.0,688.75,686.7
410500,2024,488,3678898.0,631.7,628.59
410510,2024,733,5830508.0,664.1,662.55
410520,2024,2282,18523531.0,682.0,676.3
410530,2024,213,1644630.0,648.45,643.5
410540,2024,1268,10340242.0,683.5,679.64
410550,2024,2519,19957847.0,663.22,660.33
410560,2024,471,3505121.0,626.28,619.8
410570,2024,1020,8373561.0,685.57,684.22
410580,2024,14470,115455387.0,668.94,664.96
410590,2024,570,4479775.0,660.17,655.44
410600,2024,1031,8491040.0,686.74,686.63
410610,2024,284,2241198.0,662.08,658.24
410620,2024,1399,11604010.0,694.54,691.24
410630,2024,640,4576869.0,597.04,594.54
410640,2024,1623,13084751.0,674.73,671.81
410645,2024,849,7091088.0,696.81,696.05
410650,2024,1163,9262177.0,664.34,663.67
410655,2024,316,2485730.0,657.29,656.39
410657,2024,245,1978274.0,675.11,673.75
410660,2024,1202,9434585.0,654.66,654.11
410670,2024,294,2322283.0,660.82,657.36
410680,2024,1249,10295150.0,687.68,687.4
410685,2024,267,2052639.0,641.42,641.02
410690,2024,61017,477791807.0,655.31,652.51
410700,2024,1198,9698880.0,677.53,674.8
410710,2024,343,2704638.0,660.09,656.48
410712,2024,352,2781042.0,663.27,658.64
410715,2024,347,2878501.0,693.8,690.49
410720,2024,1637,13175413.0,671.68,670.06
410725,2024,367,2876021.0,654.79,653.46
410730,2024,265,2050745.0,646.1,645.49
410740,2024,432,3546129.0,685.36,684.44
410750,2024,871,6739238.0,648.35,644.81
410752,2024,101,830224.0,686.87,685.74
410753,2024,80,643950.0,675.21,667.86
410754,2024,760,6399167.0,702.46,701.46
410755,2024,224,1769856.0,659.94,659.48
410760,2024,1500,12475647.0,695.1,693.03
410765,2024,9125,73768029.0,677.22,673.68
410770,2024,407,3143194.0,652.67,643.37
410773,2024,803,6280548.0,653.35,651.97
410775,2024,1074,8570996.0,667.4,665.32
410780,2024,166,1310210.0,660.63,659.28
410785,2024,453,3837542.0,706.71,706.18
410790,2024,399,3505605.0,736.05,732.16
410800,2024,1573,12391079.0,658.38,656.68
410810,2024,175,1350888.0,643.81,643.2
410820,2024,258,2039300.0,661.7,658.27
410830,2024,22030,178616274.0,677.95,675.66
410832,2024,559,4426020.0,661.02,659.81
410840,2024,2587,19650308.0,637.13,632.73
410845,2024,703,5746365.0,686.05,681.07
410850,2024,1356,11203664.0,691.43,688.28
410855,2024,271,2145437.0,658.83,658.63
410860,2024,2560,20115013.0,659.11,654.72
410865,2024,901,7582402.0,703.02,701.32
410870,2024,643,5156538.0,668.29,667.94
410880,2024,1167,9275848.0,664.93,661.88
410890,2024,560,4588253.0,682.72,682.42
410895,2024,577,4769781.0,690.75,688.47
410900,2024,271,2179702.0,671.33,669.68
410910,2024,138,1101262.0,664.67,663.06
410920,2024,390,3201908.0,684.85,684.0
410930,2024,485,3773219.0,651.19,647.89
410940,2024,13266,110413441.0,696.92,693.61
410950,2024,1498,12437353.0,693.03,692.1
410960,2024,4347,35261788.0,682.49,676.12
410965,2024,362,2877098.0,663.29,663.29
410970,2024,1410,11789151.0,699.28,696.62
410975,2024,609,4772791.0,654.47,652.46
410980,2024,3594,28511204.0,662.76,661.13
410990,2024,772,6385037.0,693.86,689.49
411000,2024,256,2032597.0,662.69,662.69
411005,2024,134,1060099.0,660.69,660.69
411007,2024,1126,8985718.0,668.35,664.92
411010,2024,1989,15699164.0,662.81,657.73
411020,2024,1272,10514865.0,689.93,689.12
411030,2024,224,1745488.0,651.75,650.75
411040,2024,200,1632600.0,682.62,681.49
411050,2024,761,5898388.0,645.81,645.38
411060,2024,824,6566922.0,666.09,663.62
411065,2024,125,910667.0,608.51,605.24
411070,2024,4120,32087130.0,652.3,648.87
411080,2024,918,7207655.0,655.1,653.96
411090,2024,184,1526129.0,700.4,692.81
411095,2024,422,3330979.0,660.81,657.02
411100,2024,484,3882099.0,670.27,667.98
411110,2024,68,503206.0,625.37,621.57
411120,2024,769,5850905.0,637.75,633.56
411125,2024,3194,26203186.0,687.23,683.55
411130,2024,311,2424281.0,650.21,649.36
411140,2024,1078,8737743.0,677.47,675.12
411150,2024,924,7119744.0,645.85,642.33
411155,2024,491,3971221.0,674.81,673.45
411160,2024,110,872415.0,661.96,660.98
411170,2024,476,3889491.0,683.12,680.78
411180,2024,3202,25984724.0,678.88,676.32
411190,2024,764,6162872.0,677.28,672.31
411200,2024,2344,18798577.0,673.57,668.14
411210,2024,1134,8810874.0,648.9,647.8
411220,2024,362,2890359.0,669.32,666.09
411230,2024,276,2121367.0,642.66,640.87
411240,2024,541,4158347.0,641.82,640.43
411250,2024,869,6920703.0,664.34,663.33
411260,2024,123,941257.0,637.53,635.76
411270,2024,1008,8129534.0,674.82,672.41
411275,2024,748,5640215.0,629.22,628.73
411280,2024,674,5429785.0,671.38,670.79
411290,2024,348,2755809.0,658.83,658.83
411295,2024,541,4285311.0,659.96,659.96
411300,2024,287,2145228.0,634.43,622.92
411310,2024,402,3182043.0,659.43,658.9
411320,2024,2919,22462633.0,645.37,641.0
411325,2024,1011,8371642.0,690.29,690.18
411330,2024,1435,11766538.0,686.89,683.16
411340,2024,271,2171960.0,668.52,668.08
411342,2024,335,2633485.0,655.1,654.41
411345,2024,624,5222643.0,698.02,697.19
411350,2024,819,6270798.0,640.07,637.77
411360,2024,261,2008023.0,643.59,641.96
411370,2024,28992,230703305.0,664.36,663.08
411373,2024,679,5779432.0,709.78,709.0
411375,2024,367,2753841.0,627.29,625.86
411380,2024,421,3310668.0,657.65,654.98
411390,2024,691,5520332.0,667.43,665.99
411400,2024,1061,8415822.0,661.43,661.0
411410,2024,1008,8321349.0,690.08,687.83
411420,2024,804,6096969.0,632.58,631.67
411430,2024,1814,14719115.0,677.22,676.26
411435,2024,89,651945.0,607.91,607.91
411440,2024,1251,9641126.0,643.97,642.03
411450,2024,1464,11887946.0,676.46,676.46
411460,2024,1252,10072775.0,675.52,670.52
411470,2024,531,4312311.0,681.96,676.95
411480,2024,1925,15159371.0,656.56,656.31
411490,2024,872,6936807.0,665.89,662.71
411500,2024,473,3755686.0,664.71,660.97
411510,2024,874,6989722.0,668.66,666.08
411520,2024,12106,96829145.0,668.58,666.51
411530,2024,274,2254112.0,686.12,685.3
411535,2024,139,1039971.0,626.57,623.23
411540,2024,1184,9531307.0,673.28,670.5
411545,2024,599,4888953.0,680.29,679.82
411550,2024,312,2545432.0,679.87,679.13
411560,2024,256,2070589.0,682.29,675.37
411570,2024,2671,21739036.0,685.29,678.06
411573,2024,481,3881121.0,672.55,672.07
411575,2024,973,7876918.0,681.79,674.64
411580,2024,1066,8346694.0,655.39,652.66
411585,2024,93,643506.0,583.04,578.72
411590,2024,203,1598688.0,656.78,656.78
411600,2024,100,746235.0,625.91,624.87
411605,2024,606,4984067.0,687.53,684.9
411610,2024,1436,11131765.0,648.64,645.72
411620,2024,1612,13126362.0,680.82,678.52
411630,2024,274,2208067.0,675.7,672.14
411640,2024,133,975644.0,612.36,611.56
411650,2024,70,545975.0,655.28,652.01
411660,2024,314,2416410.0,640.49,640.49
411670,2024,615,4830547.0,659.04,654.64
411680,2024,647,5170302.0,666.95,666.25
411690,2024,1616,12720075.0,657.01,656.02
411695,2024,268,2174416.0,676.72,675.45
411700,2024,522,4155241.0,663.97,662.82
411705,2024,1855,15256505.0,690.48,685.39
411710,2024,798,6395474.0,668.48,667.5
411720,2024,286,2228129.0,649.4,649.4
411721,2024,391,3042546.0,649.4,647.73
411722,2024,297,2293959.0,648.44,642.75
411725,2024,474,3856336.0,682.12,677.32
411727,2024,443,3350776.0,630.58,630.13
411729,2024,219,1692916.0,647.07,645.11
411730,2024,2806,22418209.0,667.26,665.69
411740,2024,125,974453.0,652.25,650.44
411745,2024,261,2079522.0,667.24,664.72
411750,2024,2513,20638347.0,687.08,684.32
411760,2024,3819,31282251.0,686.08,682.59
411770,2024,1225,9847771.0,672.42,670.15
411780,2024,1350,10788122.0,667.11,665.78
411790,2024,1131,8749879.0,647.35,644.73
411800,2024,372,2994222.0,673.05,671.92
411810,2024,576,4591083.0,667.47,664.07
411820,2024,12021,99573688.0,695.38,690.34
411830,2024,165,1260842.0,640.84,637.57
411840,2024,4789,38335135.0,668.03,666.96
411845,2024,167,1366470.0,686.98,684.05
411850,2024,2875,22195832.0,650.48,643.34
411860,2024,316,2586734.0,684.79,682.68
411870,2024,281,2384569.0,708.24,706.48
411880,2024,1036,8194603.0,659.74,658.81
411885,2024,230,1995711.0,729.36,723.17
411890,2024,444,3698540.0,700.09,695.01
411900,2024,244,1870903.0,639.44,639.23
411910,2024,541,4535758.0,701.24,698.52
411915,2024,6915,54072288.0,655.87,651.52
411920,2024,682,5647177.0,690.3,690.3
411925,2024,248,1946711.0,654.67,654.23
411930,2024,3073,26347555.0,716.05,714.41
411940,2024,1751,13891312.0,666.01,661.02
411950,2024,9349,75948538.0,679.52,677.01
411960,2024,3032,23914472.0,659.5,657.14
411965,2024,197,1621603.0,688.14,685.63
411970,2024,421,3377107.0,669.03,667.74
411980,2024,697,5606656.0,670.34,669.85
411990,2024,18119,147580494.0,683.22,678.75
411995,2024,2354,19087241.0,678.91,675.85
412000,2024,840,6637762.0,660.94,658.45
412010,2024,208,1609232.0,655.36,643.76
412015,2024,304,2444595.0,673.35,671.16
412020,2024,146,1184618.0,688.09,678.42
412030,2024,350,2845229.0,677.76,676.81
412033,2024,296,2318561.0,652.61,652.61
412035,2024,246,1936620.0,659.84,654.91
412040,2024,220,1762208.0,669.53,668.52
412050,2024,490,3988062.0,681.61,677.98
412060,2024,3563,28428170.0,667.99,664.61
412065,2024,205,1610381.0,655.98,653.29
412070,2024,589,4642872.0,660.66,657.24
412080,2024,1274,10258330.0,671.04,671.04
412085,2024,58,437834.0,630.39,628.56
412090,2024,3212,26206599.0,680.92,679.98
412100,2024,793,6402763.0,675.15,672.7
412110,2024,269,1994025.0,640.13,617.65
412120,2024,1031,8479426.0,686.24,685.41
412125,2024,208,1654191.0,664.88,661.62
412130,2024,275,2182688.0,664.41,661.04
412135,2024,176,1326713.0,633.29,628.5
412140,2024,667,5315034.0,667.49,664.09
412150,2024,1606,12968131.0,676.95,673.07
412160,2024,100,754194.0,628.83,625.71
412170,2024,2938,23979402.0,681.34,680.16
412175,2024,658,5250746.0,665.37,664.86
412180,2024,675,5462314.0,677.85,674.16
412190,2024,1268,9948977.0,654.81,653.79
412200,2024,639,4861561.0,637.42,633.18
412210,2024,219,1779882.0,678.44,678.44
412215,2024,1772,14570469.0,686.44,685.11
412217,2024,665,5312089.0,666.85,665.68
412220,2024,2526,19580357.0,655.47,645.84
412230,2024,1102,9044808.0,686.32,683.97
412240,2024,2833,22361791.0,663.35,657.81
412250,2024,649,5033144.0,646.07,646.07
412260,2024,398,3237973.0,680.14,678.02
412265,2024,606,4856196.0,668.99,667.34
412270,2024,423,3405508.0,671.9,670.51
412280,2024,153,1164996.0,634.46,633.11
412290,2024,500,4119717.0,686.7,686.35
412300,2024,800,6511501.0,678.35,677.86
412310,2024,213,1667244.0,654.28,653.21
412320,2024,233,1873818.0,669.67,669.21
412330,2024,625,4985669.0,667.72,664.52
412340,2024,305,2232386.0,612.08,610.4
412350,2024,1016,8206161.0,675.35,672.92
412360,2024,142,1143626.0,671.97,671.97
412370,2024,420,3226500.0,644.59,640.84
412380,2024,391,3067965.0,653.45,653.05
412382,2024,230,1864784.0,675.66,674.15
412385,2024,1292,10272386.0,665.76,662.29
412390,2024,1010,7791302.0,644.57,642.87
412395,2024,316,2617692.0,691.19,690.41
412400,2024,366,2862636.0,652.64,651.76
412402,2024,952,7925229.0,698.49,693.66
412405,2024,1146,9552065.0,696.07,695.24
412410,2024,2983,24484508.0,684.04,684.04
412420,2024,153,1191407.0,651.7,650.22
412430,2024,131,1044701.0,669.92,664.82
412440,2024,1184,9641271.0,679.65,678.21
412450,2024,98,761345.0,647.16,644.86
412460,2024,475,3805635.0,670.94,668.23
412470,2024,940,7771145.0,691.67,689.24
412480,2024,409,3244982.0,663.19,661.47
412490,2024,585,4597716.0,656.77,655.33
412500,2024,758,5776439.0,636.99,635.46
412510,2024,658,5048784.0,639.12,639.12
412520,2024,258,1845702.0,600.29,593.08
412530,2024,199,1419602.0,594.96,593.49
412535,2024,196,1535309.0,653.24,651.62
412540,2024,373,3039856.0,678.91,678.6
412545,2024,282,2287211.0,678.09,676.09
412550,2024,16768,133437231.0,665.21,663.18
412555,2024,76,568013.0,626.95,625.52
412560,2024,2147,15503745.0,605.77,600.67
412570,2024,1591,13441260.0,705.45,703.94
412575,2024,584,4828674.0,689.32,689.32
412580,2024,680,5358903.0,661.8,657.0
412590,2024,96,766095.0,663.51,661.2
412600,2024,930,7329909.0,657.85,656.57
412610,2024,266,2023303.0,635.76,634.15
412620,2024,742,6050465.0,684.41,679.45
412625,2024,3744,31228533.0,700.28,695.03
412627,2024,413,3275249.0,663.04,660.48
412630,2024,877,7011987.0,667.29,666.59
412635,2024,165,1328681.0,671.03,670.35
412640,2024,241,1793932.0,619.6,619.6
